1,"SELECT s.ra, s.dec, s.z, g.lgm_tot_p5# FROM SpecPhoto AS s JOIN galSpecExtra AS g on s.specObjID = g.specObjID WHERE s.ra between # and # AND s.dec between # and # AND s.z between # and # AND g.lgm_tot_p5#> # AND s.class = #"
2019-05-01 21:03:00,1
