2,"SELECT p.objId, p.ra, p.dec, p.petror9#_r, p.expAB_r, p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i, s.z, s.plate, s.mjd, s.fiberid, pz.absMagR as abs_mag FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN Phtotz as pz ON pz.abjId = p.objId WHERE p.petror9#_r > # and p.ra between # and # and s.z between # and # and p.g < #"
2019-11-27 09:55:00,1
2019-11-27 09:56:00,1
