9,"SELECT TOP # p.objid, p.ra, p.dec, p.petror9#_r, p.dered_g, p.dered_r, s.z as z_spec, s.zErr, zns.nvote, zns.p_el as elliptical, zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon, zns.p_dk as dontknow, zns.p_mg as merger FROM Galaxy as p JOIN ZooNoSpec AS zns ON p.objid = zns.objid JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean = # AND p.dered_g/p.err_g > # AND p.dered_r/p.err_r > # AND s.z BETWEEN # and # AND p.dered_g BETWEEN # and # AND (p.dered_g - p.dered_r) BETWEEN # and #"
2019-02-21 17:28:00,2
2019-02-23 16:17:00,1
2019-02-23 16:19:00,2
2019-02-23 16:25:00,4
