8,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.class, s.subclass, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND class = STAR"
2019-11-19 11:35:00,1
2019-11-19 11:37:00,1
2019-11-19 11:38:00,1
2019-11-19 11:40:00,1
2019-11-19 11:57:00,1
2019-11-19 11:59:00,1
2019-11-19 12:00:00,1
2019-11-19 12:11:00,1
