2,"SELECT TOP # objid, specobjid, ra, dec, z, zerr, class, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z FROM PhotoPrimary WHERE ra BETWEEN (#-#) *# AND (#+#) *# AND dec BETWEEN #-# AND #+# AND specobjid = #"
2019-06-29 17:14:00,2
