1,"SELECT p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, s.ra, s.dec, s.z, p.ObjID FROM PhotoObj p JOIN specObj s ON s.bestObjID = p.objID WHERE s.class = # AND ra between # and # AND dec between # and # AND s.class = # AND s.zWarning = #"
2019-01-15 06:10:00,1
