1,"SELECT TOP # p.objid, p.z as z_ph, s.ra, s.dec, s.specobjid, s.class, s.z as z_sp, s.plate, s.mjd, s.fiberid FROM Photoz AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-07-10 18:07:00,1
