1,"SELECT DISTINCT p.ra, p.dec, p.type, p.petroMag_i, p.petroMagErr_i, p.petroRad_g FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-09-19 02:34:00,1
