1,"SELECT s.SpecObjID, s.z, s.fiberMag_r, s.sn_#, s.mag_#, L.ew, L.ewMin, L.sigma, L.sigmaErr FROM SpecObj as s RIGHT JOIN SpecLine as L ON s.SpecObjID = L.specObjID WHERE (L.LineID = #) and L.ew/#if (L.ewErr, #) > # and s.z IS NOT # and s.sn_# > # ORDER BY s.SpecObjID"
2019-05-30 06:39:00,1
