1,"SELECT TOP # p.u, p.g, p.r, p.i, p.z FROM ..PhotoObj AS p JOIN dbo.fGetObjFromRect (#, #, #, #) AS b ON p.objID = b.objID WHERE (p.type = # OR p.type = #)"
2019-02-16 14:20:00,1
