1,"SELECT Galaxy.objID, Galaxy.ra, Galaxy.dec into Large_galaxy_sample_with_errors_nocuts_idradec FROM Galaxy JOIN wiseForcedTarget on Galaxy.objID = wiseForcedTarget.objID"
2019-07-04 06:44:00,1
