1,"SELECT p.dr7objid, p.dr8objid, p.ra, p.dec, s.specobjid, s.z FROM PhotoObjDR7 AS p JOIN SpecObj AS s ON s.bestobjid = p.dr8objid WHERE s.z BETWEEN # AND #"
2019-11-27 15:09:00,1
