4,"SELECT TOP # s.plate, s.mjd, s.fiberid, p.r FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (p.type = # OR p.type = #)"
2019-12-11 17:32:00,1
2019-12-11 17:34:00,1
2019-12-11 17:35:00,1
2019-12-11 17:38:00,1
