1,"SELECT p.objId, s.plate, s.mjd, s.fiberID, p.g, p.r, p.i into mydb.MAGFull2 from Galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # and #"
2019-01-29 09:22:00,1
