2,"SELECT h.objid, h.ra, h.dec into xmatch_obj FROM MyDB.xmatch_vizier AS x CROSS APPLY dbo.fGetNearestObjEq (x.RA, x.DEC, #) AS n JOIN MyDB.hw1_sh_# AS h ON n.objid = h.objid"
2019-02-05 11:40:00,2
