6,"SELECT TOP # bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND z BETWEEN # AND # ORDER BY NEWID ()"
2019-03-27 12:53:00,2
2019-03-27 12:54:00,2
2019-03-27 12:55:00,2
