2,"SELECT pz.objId, pz.absMagR, pz.absMagG FROM Photoz AS pz JOIN Galaxy AS gy ON pz.objID = gy.objID WHERE pz.z BETWEEN # and # and pz.z < # and gy.b> #"
2019-10-30 20:29:00,2
