2,"select A.specObjID, A.plateid, A.mjd, A.fiberID, B.sii_#_flux, INTO MYDB.kk FROM MYDB.AGN as A JOIN galSpecLine as B on A.specObjID = B.specObjID"
2019-04-06 11:17:00,2
