1,"select s.specobjid, s.bestobjid, s.firstrelease, s.survey, s.sourcetype, p.ra, p.raErr, p.dec, p.decErr, s.z, s.zErr, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.petroMag_r, p.petroR5#_r into mydb.LRG_cut1#_psf from Specobj as s join Photoobj as p on p.objid = s.bestobjid where s.class = # and p.petroMag_r< # and p.psfMag_r-p.modelMag_r> # and ABS ((p.psfMag_r-p.psfMag_i) - (p.psfMag_g-p.psfMag_r) /#-#) < #"
2019-12-02 01:24:00,1
