7,SELECT * FROM all_surr_gals1#
2019-05-29 09:33:00,1
2019-05-29 15:30:00,1
2019-05-30 00:14:00,1
2019-05-30 11:12:00,1
2019-05-30 16:47:00,1
2019-06-02 00:03:00,1
2019-06-02 19:24:00,1
