1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.rdev, p.rrExp, p.devmag, p.expmag FROM SDSSDR1#:PhotoObjAll AS p JOIN corr_nueva_# AS s ON s.objid = p.objid"
2019-05-21 08:09:00,1
