1,"SELECT g.u, g.r INTO mydb.tremonti_mags FROM GalSpecLine as ga, specobj as s, Galaxy as g WHERE ga.oiii_#_flux > ga.oiii_#_flux_err*# AND s.class = # AND s.specobjid = ga.specobjid AND s.specobjid = g.specobjid AND ga.oiii_#_flux_err > #"
2019-06-07 07:29:00,1
