1,"SELECT TOP # p.objid, p.ra, p.dec, p.g, p.r, p.i, p.petroMag_r, p.type, FROM PhotoObj AS p WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-10-24 10:32:00,1
