1,"SELECT s.specobjid, s.ra, s.dec, s.z, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN SpecObjAll s ON s.specObjID = x.specObjID JOIN PhotoTag p ON p.objID = s.bestObjID"
2019-12-24 14:45:00,1
