2,"SELECT m.SPRC, m.specobjid, g.sii_#_flux, g.sii_#_flux into SPRC_SII from dr1#.galSpecLine AS g JOIN MyDB.SPRC_restr AS m ON m.specobjid = g.specObjID"
2019-10-22 04:41:00,2
