1,"select top # p.objid, p.u, p.g, p.r, p.i, p.z, s.specobjid from galaxy p, specobj s where p.objid = s.bestobjid and (p.u BETWEEN # AND #) and s.z BETWEEN # AND #"
2019-09-05 03:43:00,1
