1,"select s.specobjid, s.objID, s.z, s.zerr, s.class, s.subclass, s.ra, s.dec, s.type, s.modelMagErr_u, s.modelMagErr_g, s.modelMagErr_r, s.modelMagErr_i, s.modelMagErr_z, s.dered_u, s.dered_g, s.dered_r, s.dered_i, s.dered_z, obj.bestObjID, obj.VelDisp, obj.VelDispErr into mydb.Stripe8# from SpecPhoto as s join SpecObjAll as obj on obj.specobjid = s.specobjid WHERE s.zWarning = # and s.scienceprimary = # and (s.dec between # and #) and (s.ra > # or s.ra < #) and (s.class = GALAXY or s.class = QSO)"
2019-06-12 03:27:00,1
