6,SELECT * FROM apogeestar
2019-07-08 08:07:00,1
2019-07-08 08:08:00,1
2019-07-08 08:42:00,1
2019-07-11 10:37:00,1
2019-07-12 01:40:00,1
2019-07-12 02:31:00,1
