4234,select * from ELRedshift where specObjId = #
2019-12-26 13:46:00,1
2019-12-26 14:18:00,1
2019-12-26 16:07:00,1
2019-12-26 18:36:00,1
2019-12-26 19:38:00,1
2019-12-26 23:20:00,1
2019-12-27 14:20:00,1
2019-12-27 18:51:00,1
2019-12-27 23:00:00,1
2019-12-27 23:15:00,1
2019-12-28 01:05:00,1
2019-12-28 01:18:00,1
2019-12-28 01:30:00,1
2019-12-28 06:18:00,1
2019-12-28 08:29:00,1
2019-12-28 16:41:00,1
2019-12-28 16:59:00,1
2019-12-28 18:02:00,1
2019-12-28 23:16:00,1
2019-12-29 08:18:00,1
2019-12-29 16:54:00,1
2019-12-29 18:37:00,1
2019-12-30 01:01:00,1
2019-12-30 02:34:00,1
2019-12-30 03:13:00,1
2019-12-30 05:59:00,1
2019-12-30 06:01:00,1
2019-12-30 06:32:00,1
2019-12-30 12:56:00,1
2019-12-30 14:02:00,1
2019-12-30 14:23:00,1
2019-12-30 15:26:00,1
2019-12-30 20:55:00,1
2019-12-31 15:25:00,1
2019-12-31 19:06:00,1
2019-12-31 22:41:00,1
2019-12-31 23:42:00,1
