1,"SELECT TOP # p.z, p.zErr, p.absMagU, p.absMagG, p.absMagR, p.absMagI, p.absMagZ FROM Photoz AS pz WHERE p.z BETWEEN # AND #"
2019-01-04 16:45:00,1
