1,"select top # p.objid, p.ra, p.decfrom photoobj p, specobj swhere p.objid = s.bestobjid and (p.g BETWEEN # AND #) and (p.g-p.r BETWEEN # AND #) and (s.class = #) and s.z BETWEEN # AND #"
2019-10-05 08:27:00,1
