1,"SELECT U.up_id, S.* FROM #upLoad U CROSS APPLY (SELECT SpecObjid from dbo.fGetNearbySpecObjEq (U.up_ra , U.up_dec , U.up_sep) ) S SELECT TOP # s.ra, s.dec, s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.class, p.run, p.rerun, p.camCol, p.field, p.obj FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN #x AS x ON x.SpecobjID = s.SpecobjID JOIN #upload AS u ON u.up_id = x.up_id WHERE s.zWarning = # AND (s.class = #) AND (p.type = # OR p.type = #) ORDER BY x.up_id"
2019-05-28 08:35:00,1
