1,"SELECT TOP # S.objID, St.distance, S.psfMag_g into mydb.MyTable from Star as S JOIN dbo.fGetNearbyObjEq (#, #, #) AS St ON S.objID = St.objID ORDER BY distance"
2019-12-08 17:49:00,1
