1,"SELECT TOP # ra, dec, u, g, r, i, z, run, rerun, camcol, field, modelMag_u, psfMag_u, FROM SpecPhoto WHERE p.ra BETWEEN # AND # AND z BETWEEN # AND #"
2019-01-06 19:20:00,1
