1,"select SA1#.*, apogeeStar.*, aspcapStar.* into SA1#_APOGEE from apogeeStar, aspcapStar, MyDB.SA1# where SA1#.twoMASS = apogeeStar.apogee_id and SA1#.twoMASS = aspcapStar.apogee_id"
2019-03-26 18:12:00,1
