1,"SELECT sp.objid, sp.ra, sp.dec, sp.class, sp.z FROM SpecPhoto AS sp JOIN specphotoall as spa ON sp.ra = spa.ra WHERE z > # AND z < # AND class = GALAXY#"
2019-10-28 20:37:00,1
