1,"SELECT top # p.objid, p.u, p.g, p.r, p.i , p.z, p.psfMag_z FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN PhotoObjAll p ON p.objID = x.objID"
2019-11-09 09:47:00,1
