1,"SELECT id.dr8objid, s.plate, s.mjd, s.fiberid into mydb.s0_spec_ids from mydb.ids_S0 AS id, SpecObj AS s WHERE id.specObjID = s.specObjID"
2019-11-14 10:19:00,1
