1,"SELECT (SELECT bestObjID, z FROM specobj WHERE class = # AND z BETWEEN # AND #) AS table_a, (SELECT bestObjID, z FROM specobj WHERE class = # AND z BETWEEN # AND #) AS table_b FROM DUAL"
2019-03-25 07:00:00,1
