1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.z as zs, s.classFROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-07-15 13:36:00,1
