1,"SELECT s.bestobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, s.snMedian_g, s.z from SpecObj as s WHERE s.zWarning = # AND (s.class = #) AND s.snMedian_g> #"
2019-04-08 05:38:00,1
