7,select * from MyDB.lightcone1
2019-01-04 10:39:00,1
2019-01-04 10:41:00,1
2019-01-04 10:42:00,1
2019-01-04 10:46:00,1
2019-01-04 10:52:00,1
2019-03-06 15:26:00,1
2019-05-16 01:54:00,1
