1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.pa, p.e into mydb.MyTable_# from PhotoObj AS p WHERE ( ((p.ra BETWEEN #- #/# AND # + #/#) AND (p.dec BETWEEN # - #/# AND # + #/#) ) AND p.g < # AND p.r < # AND p.i < #"
2019-04-16 03:20:00,1
