1,"SELECT ra, dec, z, zErr, zWarning, velDisp, velDispErr, class, subClass FROM SpecObj AS s JOIN SpecPhotoAll AS p ON s.specObjID = p.specObjID WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = # AND subClass = # AND zWarning = #"
2019-11-02 23:55:00,1
