1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid, s.elodieSpType FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND s.elodieSpType = AO#"
2019-10-19 07:40:00,1
