2,"SELECT TOP # objID, ra , dec FROM Galaxy WHERE ra > # and ra < # AND dec > # and dec < # AND (Flags & (dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) )) = # AND petroRad_r < #"
2019-07-07 17:40:00,2
