5,SELECT * FROM pereyra_ang_#_Mpc
2019-10-24 10:38:00,1
2019-10-24 10:39:00,1
2019-11-04 14:40:00,1
2019-11-04 15:13:00,1
2019-11-05 08:08:00,1
