2,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid into mydb.MyTabledr7 from PhotoObjAll AS p JOIN SpecObjAll AS s ON s.bestobjid = p.objid"
2019-09-18 06:29:00,2
