7,"SELECT TOP # p.ra, p.dec, p.run, p.rerun, p.camCol, p.field, p.obj FROM BESTDR7..Galaxy AS p JOIN #x AS x ON x.objID = p.objID JOIN #upload AS u ON u.up_id = x.up_id ORDER BY x.up_id"
2019-02-05 09:10:00,1
2019-02-24 14:29:00,1
2019-05-04 14:18:00,1
2019-09-25 09:32:00,1
2019-09-25 09:37:00,1
2019-10-26 08:08:00,1
2019-10-26 08:09:00,1
