1,"SELECT TOP # p.ra, p.dec, p.devRad_u, p.devRadErr_u, p.fracDev_u, p.deVMag_u, p.cModelMag_u, s.z as redshift, s.class FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND # AND p.fracDev_u > = # AND s.class = #"
2019-11-26 10:32:00,1
