6,SELECT * FROM galaxy
2019-07-08 07:27:00,1
2019-07-08 08:09:00,1
2019-07-08 08:45:00,1
2019-09-18 15:28:00,1
2019-09-18 15:34:00,1
2019-09-18 15:40:00,1
