1,"SELECT specObjID, ra, dec, plate, mjd, fiberid, z, zErr, zWarning, zNum, mstellar_median, mstellar_err, warning into mydb.mass_SDSS_PCAWiscBC0# from stellarMassPCAWiscBC0#"
2019-09-24 16:31:00,1
