1,"SELECT a.id, a.objid as objid1, b.objid as objid2 INTO mydb.MyTable_# FROM MyDB.MyObjs a CROSS APPLY dbo.fGetNearestObjEq (a.ra, a..dec, #) b WHERE a.objid ! = b.objID"
2019-03-29 12:25:00,1
