4,"SELECT y.specObjID, bestObjID, id, specsfr_tot_p5# into MyDB.Y2c FROM MyDB.Y2b AS y join galSpecExtra as s on y.specobjid = s.specobjid order by id"
2019-05-29 08:29:00,2
2019-05-29 08:41:00,2
