1,"SELECT objID, ra, dec, u, g, r, i, z, flags_r into A2#_dr1#_# from Galaxy WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND ( (flags_r & #) ! = #)"
2019-12-21 10:07:00,1
