3,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.expAB_r, p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i, s.z as z_spec, s.plate, s.mjd, s.fiberid FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra between # and # and p.dec between # and # and s.z < #"
2019-03-28 15:49:00,1
2019-03-28 16:19:00,1
2019-04-04 15:09:00,1
