5,"SELECT TOP # s.z, p.objID FROM BESTDR7..SpecObj as s JOIN BESTDR7..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = p.objID WHERE s.z > # AND s.z < # AND (p.type = # OR p.type = #)"
2019-02-18 07:15:00,1
2019-02-18 07:17:00,1
2019-03-09 01:50:00,2
2019-10-06 03:30:00,1
