1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM PhotoObj AS p WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.type = # AND g-i BETWEEN # AND # AND i BETWEEN # AND # AND u-z BETWEEN # AND # AND petroRad_r BETWEEN # AND #"
2019-10-31 20:18:00,1
