1,"SELECT TOP # p.petroMag_u, p.petroMagErr_u, p.petroMag_g, p.petroMagErr_g, p.petroMag_r, p.petroMagErr_r, s.z as redshift, s.zErr, zspec.spiral, zspec.elliptical, zspec.uncertain FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN ZooSpec AS zspec ON zspec.objid = p.objid WHERE p.petroMag_r < # AND p.petroMag_r < # AND p.petroMag_r < # AND g BETWEEN # AND #"
2019-04-13 16:17:00,1
