1,"select n.colummn1 dbo.fCosmoComovDist2ObjectsRADEC (#, #, #, #, #, #, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) as n INTO MyDB.NearbyObjEq5"
2019-02-09 16:42:00,1
