4,select top # * from [CSCv2_v6_SDSSDR1#Photoz_linkDR7_flags_nm_Specz_lines_FIRST]
2019-01-11 13:34:00,1
2019-01-11 13:36:00,1
2019-01-25 16:25:00,1
2019-02-14 14:23:00,1
