8,"select ra, dec, bestobjID from specObj where ra BETWEEN # and # AND dec BETWEEN # and # and class = #"
2019-02-08 04:10:00,1
2019-02-19 20:25:00,3
2019-02-21 21:09:00,3
2019-02-22 18:37:00,1
