1,"SELECT TOP # G.modelMag_u, G.modelMag_g, objID, cx, cy, cz, u, g, r, i, z FROM photoObj p JOIN Galaxy as G ON G.parentID = p.parentID WHERE (G.Flags & (dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) )) = # and G.petroRad_r < # and ( (G.modelMag_u - G.modelMag_g) - (G.psfMag_u - G.psfMag_g) ) < #"
2019-03-13 18:21:00,1
