4,"SELECT u.up_col0 as [col0], x.objID, p.ra, p.dec, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM #x x, #upload u, PhotoTag p WHERE u.up_id = x.up_id and x.objID = p.objID"
2019-02-28 04:21:00,1
2019-04-08 22:57:00,1
2019-04-08 23:01:00,1
2019-04-09 01:38:00,1
